ChEMBLID	study	gene_name	drug_name	interaction_claim_source
CHEMBL1520	Snell2016	PDE5A	VARDENAFIL	GuideToPharmacologyInteractions
CHEMBL1520	Snell2016	PDE5A	VARDENAFIL	TdgClinicalTrial
CHEMBL279898	Snell2016	PDE4A	ENPROFYLLINE	TdgClinicalTrial
CHEMBL279898	Snell2016	PDE4A	ENPROFYLLINE	TEND
CHEMBL279898	Snell2016	PDE4B	ENPROFYLLINE	TdgClinicalTrial
CHEMBL279898	Snell2016	PDE4B	ENPROFYLLINE	TEND
CHEMBL279898	Snell2016	PDE4A	ENPROFYLLINE	TTD
CHEMBL249856	Snell2016	PDE3A	ENOXIMONE	TTD
CHEMBL249856	Snell2016	PDE3A	ENOXIMONE	TdgClinicalTrial
CHEMBL249856	Snell2016	PDE3A	ENOXIMONE	TEND
CHEMBL249856	Snell2016	PDE3A	ENOXIMONE	GuideToPharmacologyInteractions
CHEMBL12856	Snell2016	PDE3B	INAMRINONE	GuideToPharmacologyInteractions
CHEMBL12856	Snell2016	PDE4B	INAMRINONE	TdgClinicalTrial
CHEMBL12856	Snell2016	PDE3A	INAMRINONE	GuideToPharmacologyInteractions
CHEMBL12856	Snell2016	PDE4B	INAMRINONE	TEND
CHEMBL12856	Snell2016	PDE3A	INAMRINONE	TEND
CHEMBL12856	Snell2016	PDE3A	INAMRINONE	TdgClinicalTrial
CHEMBL276832	Snell2016	CCR9	HYDRALAZINE	GuideToPharmacologyInteractions
CHEMBL276832	Snell2016	AOC3	HYDRALAZINE	TdgClinicalTrial
CHEMBL276832	Snell2016	HSPA4	HYDRALAZINE	NCI
CHEMBL848	Snell2016	KRAS	LENALIDOMIDE	CKB
CHEMBL848	Snell2016	CUL4A	LENALIDOMIDE	ChemblInteractions
CHEMBL848	Snell2016	CRBN	LENALIDOMIDE	CIViC
CHEMBL848	Snell2016	TNF	LENALIDOMIDE	TTD
CHEMBL848	Snell2016	CRBN	LENALIDOMIDE	CGI
CHEMBL848	Snell2016	TNF	LENALIDOMIDE	ClearityFoundationClinicalTrial
CHEMBL848	Snell2016	IKZF1	LENALIDOMIDE	CKB
CHEMBL848	Snell2016	VEGFA	LENALIDOMIDE	ClearityFoundationClinicalTrial
CHEMBL848	Snell2016	DDB1	LENALIDOMIDE	ChemblInteractions
CHEMBL848	Snell2016	TNFSF11	LENALIDOMIDE	TdgClinicalTrial
CHEMBL848	Snell2016	VEGFC	LENALIDOMIDE	ClearityFoundationClinicalTrial
CHEMBL848	Snell2016	RBX1	LENALIDOMIDE	ChemblInteractions
CHEMBL848	Snell2016	CRBN	LENALIDOMIDE	ChemblInteractions
CHEMBL848	Snell2016	VEGFB	LENALIDOMIDE	ClearityFoundationClinicalTrial
CHEMBL1752	Snell2016	PDE4B	DYPHYLLINE	TdgClinicalTrial
CHEMBL1752	Snell2016	PDE7B	DYPHYLLINE	TdgClinicalTrial
CHEMBL1752	Snell2016	PDE7A	DYPHYLLINE	TEND
CHEMBL1752	Snell2016	PDE4A	DYPHYLLINE	TdgClinicalTrial
CHEMBL1752	Snell2016	PDE7A	DYPHYLLINE	TdgClinicalTrial
CHEMBL1752	Snell2016	PDE4C	DYPHYLLINE	ChemblInteractions
CHEMBL1752	Snell2016	PDE7B	DYPHYLLINE	TEND
CHEMBL1752	Snell2016	PDE4B	DYPHYLLINE	ChemblInteractions
CHEMBL1752	Snell2016	PDE3A	DYPHYLLINE	ChemblInteractions
CHEMBL1752	Snell2016	PDE4D	DYPHYLLINE	TdgClinicalTrial
CHEMBL1752	Snell2016	PDE4D	DYPHYLLINE	TEND
CHEMBL1752	Snell2016	PDE4C	DYPHYLLINE	TdgClinicalTrial
CHEMBL1752	Snell2016	PDE4A	DYPHYLLINE	ChemblInteractions
CHEMBL1752	Snell2016	PDE4B	DYPHYLLINE	TEND
CHEMBL1752	Snell2016	PDE4A	DYPHYLLINE	TTD
CHEMBL1752	Snell2016	PDE4D	DYPHYLLINE	ChemblInteractions
CHEMBL1752	Snell2016	PDE4A	DYPHYLLINE	TEND
CHEMBL1752	Snell2016	PDE4C	DYPHYLLINE	TEND
CHEMBL628	Snell2016	BCL2	PENTOXIFYLLINE	NCI
CHEMBL628	Snell2016	PDE3A	PENTOXIFYLLINE	ChemblInteractions
CHEMBL628	Snell2016	PDE9A	PENTOXIFYLLINE	ChemblInteractions
CHEMBL628	Snell2016	PDE7B	PENTOXIFYLLINE	ChemblInteractions
CHEMBL628	Snell2016	PDE3B	PENTOXIFYLLINE	ChemblInteractions
CHEMBL628	Snell2016	PDE5A	PENTOXIFYLLINE	TEND
CHEMBL628	Snell2016	GFAP	PENTOXIFYLLINE	NCI
CHEMBL628	Snell2016	PDE6A	PENTOXIFYLLINE	ChemblInteractions
CHEMBL628	Snell2016	PDE5A	PENTOXIFYLLINE	ChemblInteractions
CHEMBL628	Snell2016	PDE10A	PENTOXIFYLLINE	ChemblInteractions
CHEMBL628	Snell2016	ADORA1	PENTOXIFYLLINE	TdgClinicalTrial
CHEMBL628	Snell2016	TNF	PENTOXIFYLLINE	TTD
CHEMBL628	Snell2016	PDE8B	PENTOXIFYLLINE	ChemblInteractions
CHEMBL628	Snell2016	ADORA2B	PENTOXIFYLLINE	TdgClinicalTrial
CHEMBL628	Snell2016	ADORA2B	PENTOXIFYLLINE	ChemblInteractions
CHEMBL628	Snell2016	PDE7A	PENTOXIFYLLINE	ChemblInteractions
CHEMBL628	Snell2016	PDE2A	PENTOXIFYLLINE	ChemblInteractions
CHEMBL628	Snell2016	PDE4A	PENTOXIFYLLINE	TdgClinicalTrial
CHEMBL628	Snell2016	PDE6D	PENTOXIFYLLINE	ChemblInteractions
CHEMBL628	Snell2016	PDE6G	PENTOXIFYLLINE	ChemblInteractions
CHEMBL628	Snell2016	PDE6C	PENTOXIFYLLINE	ChemblInteractions
CHEMBL628	Snell2016	PDE4D	PENTOXIFYLLINE	ChemblInteractions
CHEMBL628	Snell2016	PDE4B	PENTOXIFYLLINE	TEND
CHEMBL628	Snell2016	VWF	PENTOXIFYLLINE	NCI
CHEMBL628	Snell2016	PDE6H	PENTOXIFYLLINE	ChemblInteractions
CHEMBL628	Snell2016	PDE4A	PENTOXIFYLLINE	TEND
CHEMBL628	Snell2016	PDE4B	PENTOXIFYLLINE	TdgClinicalTrial
CHEMBL628	Snell2016	PDE1A	PENTOXIFYLLINE	ChemblInteractions
CHEMBL628	Snell2016	IL1B	PENTOXIFYLLINE	NCI
CHEMBL628	Snell2016	PDE4B	PENTOXIFYLLINE	ChemblInteractions
CHEMBL628	Snell2016	PDE8A	PENTOXIFYLLINE	ChemblInteractions
CHEMBL628	Snell2016	ADORA2B	PENTOXIFYLLINE	GuideToPharmacologyInteractions
CHEMBL628	Snell2016	ITGB2	PENTOXIFYLLINE	NCI
CHEMBL628	Snell2016	PDE4C	PENTOXIFYLLINE	ChemblInteractions
CHEMBL628	Snell2016	ADORA2A	PENTOXIFYLLINE	ChemblInteractions
CHEMBL628	Snell2016	PDE6B	PENTOXIFYLLINE	ChemblInteractions
CHEMBL628	Snell2016	PDE1C	PENTOXIFYLLINE	ChemblInteractions
CHEMBL628	Snell2016	PCNA	PENTOXIFYLLINE	NCI
CHEMBL628	Snell2016	PDE4A	PENTOXIFYLLINE	ChemblInteractions
CHEMBL628	Snell2016	PDE1B	PENTOXIFYLLINE	ChemblInteractions
CHEMBL628	Snell2016	PDE5A	PENTOXIFYLLINE	TdgClinicalTrial
CHEMBL628	Snell2016	CXCL8	PENTOXIFYLLINE	NCI
CHEMBL1568	Snell2016	ATM	FLUDARABINE	CKB
CHEMBL1568	Snell2016	MPO	FLUDARABINE	NCI
CHEMBL1568	Snell2016	BAX	FLUDARABINE	NCI
CHEMBL1568	Snell2016	POLA1	FLUDARABINE	TdgClinicalTrial
CHEMBL1568	Snell2016	PIK3CG	FLUDARABINE	NCI
CHEMBL1568	Snell2016	RRM1	FLUDARABINE	GuideToPharmacologyInteractions
CHEMBL1568	Snell2016	RRM2	FLUDARABINE	GuideToPharmacologyInteractions
CHEMBL1568	Snell2016	RRM1	FLUDARABINE	TEND
CHEMBL1568	Snell2016	DCK	FLUDARABINE	TdgClinicalTrial
CHEMBL1568	Snell2016	POLA1	FLUDARABINE	TEND
CHEMBL1568	Snell2016	XIAP	FLUDARABINE	NCI
CHEMBL1568	Snell2016	ADA	FLUDARABINE	TTD
CHEMBL1568	Snell2016	RRM1	FLUDARABINE	TdgClinicalTrial
CHEMBL1568	Snell2016	CD40	FLUDARABINE	NCI
CHEMBL154	Snell2016	PTGS1	NAPROXEN	GuideToPharmacologyInteractions
CHEMBL154	Snell2016	PTGS1	NAPROXEN	ChemblInteractions
CHEMBL154	Snell2016	CPT2	NAPROXEN	GuideToPharmacologyInteractions
CHEMBL154	Snell2016	PTGS1	NAPROXEN	TdgClinicalTrial
CHEMBL154	Snell2016	PLAT	NAPROXEN	NCI
CHEMBL154	Snell2016	ROS1	NAPROXEN	GuideToPharmacologyInteractions
CHEMBL154	Snell2016	ALK	NAPROXEN	GuideToPharmacologyInteractions
CHEMBL154	Snell2016	PTGS2	NAPROXEN	TdgClinicalTrial
CHEMBL154	Snell2016	PTGS2	NAPROXEN	TEND
CHEMBL154	Snell2016	PTGS2	NAPROXEN	ChemblInteractions
CHEMBL154	Snell2016	PTGS1	NAPROXEN	TEND
CHEMBL154	Snell2016	MCHR1	NAPROXEN	GuideToPharmacologyInteractions
CHEMBL154	Snell2016	FES	NAPROXEN	GuideToPharmacologyInteractions
CHEMBL154	Snell2016	ALB	NAPROXEN	NCI
CHEMBL154	Snell2016	SAA1	NAPROXEN	NCI
CHEMBL154	Snell2016	PTGS2	NAPROXEN	TTD
CHEMBL154	Snell2016	CXCL8	NAPROXEN	NCI
CHEMBL154	Snell2016	CYP2C9	NAPROXEN	NCI
CHEMBL154	Snell2016	CYP1A2	NAPROXEN	NCI
CHEMBL477	Snell2016	ADORA3	ADENOSINE	TTD
CHEMBL477	Snell2016	TRPM4	ADENOSINE	GuideToPharmacologyInteractions
CHEMBL477	Snell2016	PI4K2A	ADENOSINE	GuideToPharmacologyInteractions
CHEMBL477	Snell2016	ADORA3	ADENOSINE	ChemblInteractions
CHEMBL477	Snell2016	ADORA3	ADENOSINE	GuideToPharmacologyInteractions
CHEMBL477	Snell2016	ADORA2B	ADENOSINE	ChemblInteractions
CHEMBL477	Snell2016	ADORA2A	ADENOSINE	GuideToPharmacologyInteractions
CHEMBL477	Snell2016	ADORA2A	ADENOSINE	ChemblInteractions
CHEMBL477	Snell2016	PI4K2B	ADENOSINE	GuideToPharmacologyInteractions
CHEMBL477	Snell2016	ADORA1	ADENOSINE	ChemblInteractions
CHEMBL477	Snell2016	ADORA2B	ADENOSINE	GuideToPharmacologyInteractions
CHEMBL477	Snell2016	ADORA1	ADENOSINE	GuideToPharmacologyInteractions
CHEMBL521	Snell2016	PTGS2	IBUPROFEN	TdgClinicalTrial
CHEMBL521	Snell2016	PTGS1	IBUPROFEN	TEND
CHEMBL521	Snell2016	PTGS2	IBUPROFEN	TTD
CHEMBL521	Snell2016	PTGS2	IBUPROFEN	TEND
CHEMBL521	Snell2016	APC	IBUPROFEN	CKB
CHEMBL521	Snell2016	PTGS1	IBUPROFEN	TdgClinicalTrial
CHEMBL521	Snell2016	HPGD	IBUPROFEN	NCI
CHEMBL521	Snell2016	PTGER1	IBUPROFEN	NCI
CHEMBL521	Snell2016	PTGS1	IBUPROFEN	GuideToPharmacologyInteractions
CHEMBL521	Snell2016	ASIC1	IBUPROFEN	GuideToPharmacologyInteractions
CHEMBL521	Snell2016	PTGER4	IBUPROFEN	NCI
CHEMBL521	Snell2016	PTGS2	IBUPROFEN	ChemblInteractions
CHEMBL521	Snell2016	SLC5A8	IBUPROFEN	GuideToPharmacologyInteractions
CHEMBL521	Snell2016	ABCB1	IBUPROFEN	NCI
CHEMBL521	Snell2016	IFNG	IBUPROFEN	NCI
CHEMBL521	Snell2016	CPT2	IBUPROFEN	GuideToPharmacologyInteractions
CHEMBL521	Snell2016	VHL	IBUPROFEN	NCI
CHEMBL521	Snell2016	PTGS1	IBUPROFEN	ChemblInteractions
CHEMBL521	Snell2016	CYP19A1	IBUPROFEN	NCI
CHEMBL521	Snell2016	DDIT3	IBUPROFEN	NCI
CHEMBL521	Snell2016	CYP1A2	IBUPROFEN	NCI
CHEMBL1342	Snell2016	GABBR2	OXYBATE	TdgClinicalTrial
CHEMBL1342	Snell2016	SLC52A2	OXYBATE	TTD
CHEMBL1342	Snell2016	SLC5A2	OXYBATE	TdgClinicalTrial
CHEMBL1342	Snell2016	GABBR1	OXYBATE	TdgClinicalTrial
CHEMBL741	Snell2016	SCN9A	LAMOTRIGINE	ChemblInteractions
CHEMBL741	Snell2016	SCN3A	LAMOTRIGINE	ChemblInteractions
CHEMBL741	Snell2016	SCN10A	LAMOTRIGINE	ChemblInteractions
CHEMBL741	Snell2016	SCN2A	LAMOTRIGINE	TdgClinicalTrial
CHEMBL741	Snell2016	SCN8A	LAMOTRIGINE	ChemblInteractions
CHEMBL741	Snell2016	SCN11A	LAMOTRIGINE	ChemblInteractions
CHEMBL741	Snell2016	SCN5A	LAMOTRIGINE	ChemblInteractions
CHEMBL741	Snell2016	SCN4A	LAMOTRIGINE	ChemblInteractions
CHEMBL741	Snell2016	PPT1	LAMOTRIGINE	NCI
CHEMBL741	Snell2016	GNRHR	LAMOTRIGINE	GuideToPharmacologyInteractions
CHEMBL741	Snell2016	SCN1A	LAMOTRIGINE	ChemblInteractions
CHEMBL741	Snell2016	SCN2A	LAMOTRIGINE	ChemblInteractions
CHEMBL741	Snell2016	SCN7A	LAMOTRIGINE	ChemblInteractions
CHEMBL558	Snell2016	CYP2D6	MEXILETINE	NCI
CHEMBL558	Snell2016	SCN5A	MEXILETINE	TTD
CHEMBL558	Snell2016	TAC1	MEXILETINE	NCI
CHEMBL558	Snell2016	AGTR1	MEXILETINE	GuideToPharmacologyInteractions
CHEMBL558	Snell2016	SCN5A	MEXILETINE	TEND
CHEMBL558	Snell2016	SCN4A	MEXILETINE	GuideToPharmacologyInteractions
CHEMBL558	Snell2016	SCN5A	MEXILETINE	TdgClinicalTrial
CHEMBL1149	Snell2016	CPT1B	LEVOCARNITINE	TTD
CHEMBL1679	Snell2016	ABCC4	LEUCOVORIN	NCI
CHEMBL1679	Snell2016	APC	LEUCOVORIN	CKB
CHEMBL1679	Snell2016	MAP2K3	LEUCOVORIN	GuideToPharmacologyInteractions
CHEMBL1679	Snell2016	RUNX3	LEUCOVORIN	NCI
CHEMBL1679	Snell2016	ERBB2	LEUCOVORIN	CKB
CHEMBL1679	Snell2016	DPYD	LEUCOVORIN	NCI
CHEMBL1679	Snell2016	MAP2K4	LEUCOVORIN	GuideToPharmacologyInteractions
CHEMBL1679	Snell2016	TYMS	LEUCOVORIN	TEND
CHEMBL1679	Snell2016	MAP2K1	LEUCOVORIN	GuideToPharmacologyInteractions
CHEMBL1679	Snell2016	BRAF	LEUCOVORIN	CKB
CHEMBL1679	Snell2016	BAX	LEUCOVORIN	NCI
CHEMBL1679	Snell2016	TYMS	LEUCOVORIN	TdgClinicalTrial
CHEMBL1679	Snell2016	MET	LEUCOVORIN	CKB
CHEMBL34259	Snell2016	BAX	METHOTREXATE	NCI
CHEMBL34259	Snell2016	ATIC	METHOTREXATE	NCI
CHEMBL34259	Snell2016	DHFR	METHOTREXATE	TdgClinicalTrial
CHEMBL34259	Snell2016	ABCC4	METHOTREXATE	NCI
CHEMBL34259	Snell2016	TPM3	METHOTREXATE	NCI
CHEMBL34259	Snell2016	TYMS	METHOTREXATE	CIViC
CHEMBL34259	Snell2016	AFP	METHOTREXATE	NCI
CHEMBL34259	Snell2016	BIRC5	METHOTREXATE	NCI
CHEMBL34259	Snell2016	HSPB2	METHOTREXATE	NCI
CHEMBL34259	Snell2016	S100A12	METHOTREXATE	NCI
CHEMBL34259	Snell2016	CDKN1B	METHOTREXATE	NCI
CHEMBL34259	Snell2016	S100A8	METHOTREXATE	NCI
CHEMBL34259	Snell2016	SLCO1B1	METHOTREXATE	CIViC
CHEMBL34259	Snell2016	FOLH1	METHOTREXATE	NCI
CHEMBL34259	Snell2016	CCND1	METHOTREXATE	NCI
CHEMBL34259	Snell2016	KCNA1	METHOTREXATE	NCI
CHEMBL34259	Snell2016	DHFR	METHOTREXATE	GuideToPharmacologyInteractions
CHEMBL34259	Snell2016	GSTM1	METHOTREXATE	NCI
CHEMBL34259	Snell2016	RB1	METHOTREXATE	CKB
CHEMBL34259	Snell2016	NOTCH1	METHOTREXATE	CKB
CHEMBL34259	Snell2016	HGF	METHOTREXATE	NCI
CHEMBL34259	Snell2016	SULT2A1	METHOTREXATE	NCI
CHEMBL34259	Snell2016	DHFR	METHOTREXATE	NCI
CHEMBL34259	Snell2016	DHFR	METHOTREXATE	ChemblInteractions
CHEMBL34259	Snell2016	TAT	METHOTREXATE	NCI
CHEMBL34259	Snell2016	GLS	METHOTREXATE	NCI
CHEMBL34259	Snell2016	FCGR3B	METHOTREXATE	NCI
CHEMBL34259	Snell2016	NTRK1	METHOTREXATE	NCI
CHEMBL34259	Snell2016	SLC19A1	METHOTREXATE	GuideToPharmacologyInteractions
CHEMBL34259	Snell2016	ADA	METHOTREXATE	NCI
CHEMBL34259	Snell2016	SLAMF1	METHOTREXATE	NCI
CHEMBL34259	Snell2016	E2F1	METHOTREXATE	NCI
CHEMBL34259	Snell2016	ALOX5	METHOTREXATE	NCI
CHEMBL34259	Snell2016	IL2	METHOTREXATE	NCI
CHEMBL34259	Snell2016	ICAM3	METHOTREXATE	NCI
CHEMBL34259	Snell2016	IL1RN	METHOTREXATE	NCI
CHEMBL34259	Snell2016	FLT3	METHOTREXATE	CKB
CHEMBL34259	Snell2016	NR3C1	METHOTREXATE	NCI
CHEMBL1201309	Snell2016	GNRHR	NAFARELIN	TdgClinicalTrial
CHEMBL1201309	Snell2016	GNRHR2	NAFARELIN	TEND
CHEMBL1201309	Snell2016	GNRHR2	NAFARELIN	TdgClinicalTrial
CHEMBL1201309	Snell2016	GNRHR	NAFARELIN	GuideToPharmacologyInteractions
CHEMBL1201309	Snell2016	GNRHR	NAFARELIN	TEND
CHEMBL477	Snell2018	ADORA3	ADENOSINE	TTD
CHEMBL477	Snell2018	TRPM4	ADENOSINE	GuideToPharmacologyInteractions
CHEMBL477	Snell2018	PI4K2A	ADENOSINE	GuideToPharmacologyInteractions
CHEMBL477	Snell2018	ADORA3	ADENOSINE	ChemblInteractions
CHEMBL477	Snell2018	ADORA3	ADENOSINE	GuideToPharmacologyInteractions
CHEMBL477	Snell2018	ADORA2B	ADENOSINE	ChemblInteractions
CHEMBL477	Snell2018	ADORA2A	ADENOSINE	GuideToPharmacologyInteractions
CHEMBL477	Snell2018	ADORA2A	ADENOSINE	ChemblInteractions
CHEMBL477	Snell2018	PI4K2B	ADENOSINE	GuideToPharmacologyInteractions
CHEMBL477	Snell2018	ADORA1	ADENOSINE	ChemblInteractions
CHEMBL477	Snell2018	ADORA2B	ADENOSINE	GuideToPharmacologyInteractions
CHEMBL477	Snell2018	ADORA1	ADENOSINE	GuideToPharmacologyInteractions
CHEMBL1619	Snell2018	XIAP	CLADRIBINE	NCI
CHEMBL1619	Snell2018	IL2RA	CLADRIBINE	NCI
CHEMBL1619	Snell2018	ADA	CLADRIBINE	TTD
CHEMBL1619	Snell2018	BCL2L2	CLADRIBINE	NCI
CHEMBL1619	Snell2018	CDKN1A	CLADRIBINE	NCI
CHEMBL1619	Snell2018	TGFB1	CLADRIBINE	NCI
CHEMBL1619	Snell2018	DCK	CLADRIBINE	NCI
CHEMBL1619	Snell2018	DIABLO	CLADRIBINE	NCI
CHEMBL109	Snell2018	FAS	VALPROIC ACID	NCI
CHEMBL109	Snell2018	ACADSB	VALPROIC ACID	TdgClinicalTrial
CHEMBL109	Snell2018	HDAC3	VALPROIC ACID	TALC
CHEMBL109	Snell2018	BCL2	VALPROIC ACID	NCI
CHEMBL109	Snell2018	POLG	VALPROIC ACID	FDA
CHEMBL109	Snell2018	HMGCR	VALPROIC ACID	GuideToPharmacologyInteractions
CHEMBL109	Snell2018	TSHB	VALPROIC ACID	NCI
CHEMBL109	Snell2018	HDAC5	VALPROIC ACID	TALC
CHEMBL109	Snell2018	HDAC1	VALPROIC ACID	TALC
CHEMBL109	Snell2018	BAP1	VALPROIC ACID	CIViC
CHEMBL109	Snell2018	MC2R	VALPROIC ACID	NCI
CHEMBL109	Snell2018	LEP	VALPROIC ACID	NCI
CHEMBL109	Snell2018	ATM	VALPROIC ACID	CKB
CHEMBL109	Snell2018	SMN1	VALPROIC ACID	NCI
CHEMBL109	Snell2018	GGT1	VALPROIC ACID	NCI
CHEMBL109	Snell2018	ABAT	VALPROIC ACID	TEND
CHEMBL109	Snell2018	SST	VALPROIC ACID	NCI
CHEMBL109	Snell2018	HDAC1	VALPROIC ACID	GuideToPharmacologyInteractions
CHEMBL109	Snell2018	HDAC2	VALPROIC ACID	TALC
CHEMBL109	Snell2018	HDAC7	VALPROIC ACID	TALC
CHEMBL109	Snell2018	HDAC8	VALPROIC ACID	TALC
CHEMBL109	Snell2018	ABAT	VALPROIC ACID	TdgClinicalTrial
CHEMBL109	Snell2018	HDAC4	VALPROIC ACID	TALC
CHEMBL109	Snell2018	HDAC9	VALPROIC ACID	TdgClinicalTrial
CHEMBL109	Snell2018	HTT	VALPROIC ACID	TTD
CHEMBL109	Snell2018	HDAC9	VALPROIC ACID	TALC
CHEMBL109	Snell2018	ALDH5A1	VALPROIC ACID	ChemblInteractions
CHEMBL1201112	Snell2018	POLA1	NELARABINE	TdgClinicalTrial
CHEMBL601	Snell2018	HTR1B	AMINOLEVULINIC ACID	GuideToPharmacologyInteractions
CHEMBL601	Snell2018	HTR1D	AMINOLEVULINIC ACID	GuideToPharmacologyInteractions
CHEMBL601	Snell2018	BCL2	AMINOLEVULINIC ACID	NCI
CHEMBL601	Snell2018	ALAD	AMINOLEVULINIC ACID	TTD
CHEMBL370143	Snell2018	SLC25A4	PAROMOMYCIN	GuideToPharmacologyInteractions
CHEMBL1560	Snell2018	ACE	CAPTOPRIL	NCI
CHEMBL1560	Snell2018	ACE	CAPTOPRIL	TdgClinicalTrial
CHEMBL1560	Snell2018	ACE	CAPTOPRIL	GuideToPharmacologyInteractions
CHEMBL1560	Snell2018	SST	CAPTOPRIL	NCI
CHEMBL1560	Snell2018	ACE	CAPTOPRIL	ChemblInteractions
CHEMBL1560	Snell2018	DPP4	CAPTOPRIL	NCI
CHEMBL1560	Snell2018	ACE	CAPTOPRIL	TEND
CHEMBL1560	Snell2018	MYO9B	CAPTOPRIL	NCI
CHEMBL1560	Snell2018	PIK3CG	CAPTOPRIL	NCI
CHEMBL1560	Snell2018	SERPINE1	CAPTOPRIL	NCI
CHEMBL1560	Snell2018	GNRH1	CAPTOPRIL	NCI
CHEMBL1560	Snell2018	CYP19A1	CAPTOPRIL	NCI
CHEMBL1560	Snell2018	NOS2	CAPTOPRIL	NCI
CHEMBL853	Snell2018	GNRH1	ZALCITABINE	NCI
CHEMBL853	Snell2018	TK2	ZALCITABINE	NCI
CHEMBL853	Snell2018	HSPA4	ZALCITABINE	NCI
CHEMBL853	Snell2018	DNTT	ZALCITABINE	NCI
CHEMBL783	Snell2018	ABCC8	NATEGLINIDE	ChemblInteractions
CHEMBL783	Snell2018	KCNJ1	NATEGLINIDE	TEND
CHEMBL783	Snell2018	KCNJ11	NATEGLINIDE	TEND
CHEMBL783	Snell2018	KCNJ10	NATEGLINIDE	TTD
CHEMBL783	Snell2018	ABCC8	NATEGLINIDE	TdgClinicalTrial
CHEMBL783	Snell2018	KCNJ11	NATEGLINIDE	ChemblInteractions
CHEMBL532	Snell2018	BCL2	ERYTHROMYCIN	NCI
CHEMBL532	Snell2018	TRH	ERYTHROMYCIN	NCI
CHEMBL532	Snell2018	IL1B	ERYTHROMYCIN	NCI
CHEMBL532	Snell2018	ABCC1	ERYTHROMYCIN	NCI
CHEMBL532	Snell2018	BAX	ERYTHROMYCIN	NCI
CHEMBL532	Snell2018	IL17A	ERYTHROMYCIN	NCI
CHEMBL532	Snell2018	XDH	ERYTHROMYCIN	NCI
CHEMBL532	Snell2018	G6PD	ERYTHROMYCIN	FDA
CHEMBL1201073	Snell2018	G6PD	SUCCIMER	FDA
CHEMBL1009	Snell2018	DRD3	LEVODOPA	ChemblInteractions
CHEMBL1009	Snell2018	GPR143	LEVODOPA	GuideToPharmacologyInteractions
CHEMBL1009	Snell2018	IL15	LEVODOPA	NCI
CHEMBL1009	Snell2018	NR4A1	LEVODOPA	NCI
CHEMBL1009	Snell2018	BDNF	LEVODOPA	NCI
CHEMBL1009	Snell2018	MAOB	LEVODOPA	NCI
CHEMBL1009	Snell2018	MAPK1	LEVODOPA	NCI
CHEMBL1009	Snell2018	DLG4	LEVODOPA	NCI
CHEMBL1009	Snell2018	TRPV1	LEVODOPA	NCI
CHEMBL1009	Snell2018	DRD1	LEVODOPA	TEND
CHEMBL1009	Snell2018	DRD4	LEVODOPA	TdgClinicalTrial
CHEMBL1009	Snell2018	DRD2	LEVODOPA	TdgClinicalTrial
CHEMBL1009	Snell2018	DRD2	LEVODOPA	TEND
CHEMBL1009	Snell2018	MT-CO1	LEVODOPA	NCI
CHEMBL1009	Snell2018	SYK	LEVODOPA	GuideToPharmacologyInteractions
CHEMBL1009	Snell2018	DRD5	LEVODOPA	TdgClinicalTrial
CHEMBL1009	Snell2018	DRD3	LEVODOPA	TdgClinicalTrial
CHEMBL1009	Snell2018	DRD1	LEVODOPA	TdgClinicalTrial
CHEMBL1009	Snell2018	AGTR1	LEVODOPA	NCI
CHEMBL1009	Snell2018	ADA	LEVODOPA	NCI
CHEMBL1009	Snell2018	ZAP70	LEVODOPA	GuideToPharmacologyInteractions
CHEMBL1009	Snell2018	BAX	LEVODOPA	NCI
CHEMBL1430	Snell2018	PGD	PENICILLAMINE	NCI
CHEMBL1430	Snell2018	SLC2A4	PENICILLAMINE	NCI
CHEMBL1430	Snell2018	PTH	PENICILLAMINE	NCI
CHEMBL1430	Snell2018	CP	PENICILLAMINE	NCI
CHEMBL1430	Snell2018	STS	PENICILLAMINE	NCI
CHEMBL1430	Snell2018	DDIT3	PENICILLAMINE	NCI
CHEMBL1430	Snell2018	GCG	PENICILLAMINE	NCI
CHEMBL1561	Snell2018	MGA	MIGLITOL	ChemblInteractions
CHEMBL1561	Snell2018	MGAM	MIGLITOL	TdgClinicalTrial
CHEMBL1561	Snell2018	GAA	MIGLITOL	ChemblInteractions
CHEMBL1561	Snell2018	MGAM	MIGLITOL	TEND
CHEMBL1561	Snell2018	MGAM	MIGLITOL	GuideToPharmacologyInteractions
CHEMBL1561	Snell2018	GAA	MIGLITOL	GuideToPharmacologyInteractions
CHEMBL1561	Snell2018	MGAM	MIGLITOL	TTD
CHEMBL539	Snell2018	HTR2B	ACETIC ACID	GuideToPharmacologyInteractions
CHEMBL539	Snell2018	HTR2C	ACETIC ACID	GuideToPharmacologyInteractions
CHEMBL539	Snell2018	FFAR2	ACETIC ACID	GuideToPharmacologyInteractions
CHEMBL539	Snell2018	ADARB2	ACETIC ACID	GuideToPharmacologyInteractions
CHEMBL539	Snell2018	HTR2A	ACETIC ACID	GuideToPharmacologyInteractions
CHEMBL1201780	Snell2018	CPS1	CARGLUMIC ACID	ChemblInteractions
CHEMBL1201780	Snell2018	NAGS	CARGLUMIC ACID	FDA
CHEMBL1201780	Snell2018	CPS1	CARGLUMIC ACID	TTD
CHEMBL222863	Snell2018	ATP1A1	OUABAIN	TTD
CHEMBL222863	Snell2018	ATP1A1	OUABAIN	TdgClinicalTrial
CHEMBL222863	Snell2018	ATP1A1	OUABAIN	TEND
